candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats
77798.11784841926,nfcorpus,50,0.0006426890699003706,bm25_no_rerank,0.0,0.5098730158730159,100,0.2935293131883013,test,100,0.21111028020710207,2,5
80.27385284798743,nfcorpus,50,0.6228678234079998,fp32_reranker_cpu,86.68552494049072,0.5764682539682541,100,0.3310125126801157,test,100,0.21111028020710207,2,5
101.75827543367406,nfcorpus,50,0.49136052853598083,dynamic_int8_reranker_cpu,55.916077613830566,0.5684285714285715,100,0.3279777988930163,test,100,0.21111028020710207,2,5
80589.0778129364,nfcorpus,50,0.0006204314698334202,bm25_no_rerank,0.0,0.48783333333333334,100,0.30309632405244336,test,100,0.20034567189197666,3,5
86.3591805749804,nfcorpus,50,0.5789772397919878,fp32_reranker_cpu,86.68552494049072,0.5245277777777778,100,0.3385000560379508,test,100,0.20034567189197666,3,5
106.64693057045251,nfcorpus,50,0.4688367469419973,dynamic_int8_reranker_cpu,55.916077613830566,0.5261507936507938,100,0.3393571469830309,test,100,0.20034567189197666,3,5
88822.16410265792,nfcorpus,50,0.0005629225599841448,bm25_no_rerank,0.0,0.4819563492063493,100,0.3025857288661746,test,100,0.20830250938866446,4,5
81.37163056461456,nfcorpus,50,0.6144647668120233,fp32_reranker_cpu,86.68552494049072,0.5707063492063493,100,0.34502173928207924,test,100,0.20830250938866446,4,5
102.8561396510157,nfcorpus,50,0.4861158523900158,dynamic_int8_reranker_cpu,55.916077613830566,0.5684166666666668,100,0.3458695449833843,test,100,0.20830250938866446,4,5
74575.18394890806,nfcorpus,50,0.0006704643200646387,bm25_no_rerank,0.0,0.5914444444444444,100,0.39015483810993823,test,100,0.25565348192583903,5,5
84.47049369621993,nfcorpus,50,0.5919226680480205,fp32_reranker_cpu,86.68552494049072,0.6106507936507937,100,0.41065441451875295,test,100,0.25565348192583903,5,5
107.08379888561032,nfcorpus,50,0.4669240400540075,dynamic_int8_reranker_cpu,55.916077613830566,0.6017777777777777,100,0.4084418630429799,test,100,0.25565348192583903,5,5
164608.69573830315,nfcorpus,100,0.0006075013203371782,bm25_no_rerank,0.0,0.4709563492063494,100,0.2861539020061345,test,100,0.22616634343322628,1,5
90.91898284896592,nfcorpus,100,1.0998803205499934,fp32_reranker_cpu,86.68552494049072,0.5058333333333335,100,0.3112981205168066,test,100,0.22616634343322628,1,5
114.87414584249031,nfcorpus,100,0.8705178982319921,dynamic_int8_reranker_cpu,55.916077613830566,0.5099563492063492,100,0.30801394273722515,test,100,0.22616634343322628,1,5
156275.51192441533,nfcorpus,100,0.0006398955202166689,bm25_no_rerank,0.0,0.5098730158730159,100,0.2935293131883013,test,100,0.23506878280131083,2,5
88.49656528603981,nfcorpus,100,1.129987358003993,fp32_reranker_cpu,86.68552494049072,0.5892063492063493,100,0.334379267953804,test,100,0.23506878280131083,2,5
110.26301813256819,nfcorpus,100,0.9069223906039915,dynamic_int8_reranker_cpu,55.916077613830566,0.5825952380952382,100,0.3312325790848927,test,100,0.23506878280131083,2,5
157941.18736284226,nfcorpus,100,0.0006331470699296915,bm25_no_rerank,0.0,0.48783333333333334,100,0.30309632405244336,test,100,0.22112639871270942,3,5
95.74669363341548,nfcorpus,100,1.0444224881839692,fp32_reranker_cpu,86.68552494049072,0.5284444444444444,100,0.33887277493010487,test,100,0.22112639871270942,3,5
120.48237321052997,nfcorpus,100,0.8299969309640073,dynamic_int8_reranker_cpu,55.916077613830566,0.5347063492063492,100,0.3403465981637426,test,100,0.22112639871270942,3,5
180304.21005125094,nfcorpus,100,0.0005546182197940652,bm25_no_rerank,0.0,0.4819563492063493,100,0.3025857288661746,test,100,0.23549235740432448,4,5
88.92829289279126,nfcorpus,100,1.1245015140519607,fp32_reranker_cpu,86.68552494049072,0.582888888888889,100,0.3487025456870033,test,100,0.23549235740432448,4,5
110.93334443308028,nfcorpus,100,0.9014422174959691,dynamic_int8_reranker_cpu,55.916077613830566,0.5757500000000001,100,0.34803951766171015,test,100,0.23549235740432448,4,5
148834.53115329077,nfcorpus,100,0.0006718870898112072,bm25_no_rerank,0.0,0.5914444444444444,100,0.39015483810993823,test,100,0.2766542166436747,5,5
90.24616304498262,nfcorpus,100,1.108080350741955,fp32_reranker_cpu,86.68552494049072,0.6220555555555556,100,0.4135539550840041,test,100,0.2766542166436747,5,5
110.60542333902497,nfcorpus,100,0.904114798182025,dynamic_int8_reranker_cpu,55.916077613830566,0.6126111111111111,100,0.41128350372276706,test,100,0.2766542166436747,5,5
447.28780351268296,fiqa,20,0.04471393997988343,bm25_no_rerank,0.0,0.28383333333333327,100,0.222273129421478,test,100,0.3522309634809635,1,5
60.77420838783084,fiqa,20,0.3290869684779755,fp32_reranker_cpu,86.68552494049072,0.3439563492063492,100,0.2733537491758949,test,100,0.3522309634809635,1,5
81.11468096525643,fiqa,20,0.24656449069394148,dynamic_int8_reranker_cpu,55.916077613830566,0.3369007936507936,100,0.270100340105688,test,100,0.3522309634809635,1,5
452.94993736207846,fiqa,20,0.04415499009995983,bm25_no_rerank,0.0,0.254952380952381,100,0.19301286406054133,test,100,0.30366666666666664,2,5
60.415518804258284,fiqa,20,0.331040772235996,fp32_reranker_cpu,86.68552494049072,0.33977777777777773,100,0.25328389679081265,test,100,0.30366666666666664,2,5
81.41355754470557,fiqa,20,0.2456593300079985,dynamic_int8_reranker_cpu,55.916077613830566,0.3311507936507937,100,0.2510582237566503,test,100,0.30366666666666664,2,5
412.4602408280156,fiqa,20,0.048489522189702254,bm25_no_rerank,0.0,0.2890515873015873,100,0.21786893918849862,test,100,0.36020238095238094,3,5
62.04015877280871,fiqa,20,0.32237183778397593,fp32_reranker_cpu,86.68552494049072,0.36013888888888884,100,0.28155423459808776,test,100,0.36020238095238094,3,5
79.72482779435786,fiqa,20,0.2508628811540111,dynamic_int8_reranker_cpu,55.916077613830566,0.3483333333333334,100,0.27635689557313536,test,100,0.36020238095238094,3,5
433.33588312378055,fiqa,20,0.046153574580130224,bm25_no_rerank,0.0,0.22216269841269842,100,0.18579913016740612,test,100,0.31589285714285714,4,5
61.77044861115738,fiqa,20,0.32377941960401224,fp32_reranker_cpu,86.68552494049072,0.27555555555555555,100,0.2346099026109685,test,100,0.31589285714285714,4,5
79.77699295942585,fiqa,20,0.2506988450939971,dynamic_int8_reranker_cpu,55.916077613830566,0.27388888888888885,100,0.23705133510937706,test,100,0.31589285714285714,4,5
452.45061252978144,fiqa,20,0.044203719579854805,bm25_no_rerank,0.0,0.2942619047619048,100,0.22636002728028196,test,100,0.30541666666666667,5,5
62.89192735079222,fiqa,20,0.3180058370360639,fp32_reranker_cpu,86.68552494049072,0.3199166666666667,100,0.2606712316714273,test,100,0.30541666666666667,5,5
80.65017917083979,fiqa,20,0.2479845699739162,dynamic_int8_reranker_cpu,55.916077613830566,0.32375,100,0.2631013770273222,test,100,0.30541666666666667,5,5
1115.6789688215683,fiqa,50,0.04481575918995077,bm25_no_rerank,0.0,0.28383333333333327,100,0.222273129421478,test,100,0.4721308968808968,1,5
60.55199169005847,fiqa,50,0.8257366703300213,fp32_reranker_cpu,86.68552494049072,0.3780396825396826,100,0.3092541380441605,test,100,0.4721308968808968,1,5
78.5955350126831,fiqa,50,0.6361684539959097,dynamic_int8_reranker_cpu,55.916077613830566,0.3630119047619049,100,0.29927034645760314,test,100,0.4721308968808968,1,5
1099.8514036453337,fiqa,50,0.04546068662937614,bm25_no_rerank,0.0,0.254952380952381,100,0.19301286406054133,test,100,0.40399999999999997,2,5
62.408953055599284,fiqa,50,0.8011671010641003,fp32_reranker_cpu,86.68552494049072,0.36009523809523813,100,0.2765795907153241,test,100,0.40399999999999997,2,5
77.70865401041512,fiqa,50,0.643428980166078,dynamic_int8_reranker_cpu,55.916077613830566,0.34266666666666656,100,0.2670623022025405,test,100,0.40399999999999997,2,5
