candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats,maximum_candidate_cutoff,actual_candidate_count,corrected_throughput,retrieval_latency_s_per_query,reranker_latency_s_per_query,end_to_end_latency_s_per_query,method_latency_boundary
82360.52100581262,nfcorpus,50,0.0006070869803807,bm25_no_rerank,0.0,0.4709563492063494,100,0.2861539020061345,test,100,0.2072042612651339,1,5,50,35.05,57734.725225074646,0.0006070869803807,,0.0006070869803807,retrieval_only
83.5027465128199,nfcorpus,50,0.598782699828007,fp32_reranker_cpu,86.68552494049072,0.5148333333333334,100,0.3120204134605886,test,100,0.2072042612651339,1,5,50,35.05,58.53542530548675,0.0006070869803807,0.598782699828007,0.5993897868083877,retrieval_plus_reranker
103.98340685027097,nfcorpus,50,0.48084594950804604,dynamic_int8_reranker_cpu,55.916077613830566,0.5110952380952383,100,0.3075843591269416,test,100,0.2072042612651339,1,5,50,35.05,72.89236820203993,0.0006070869803807,0.48084594950804604,0.48145303648842674,retrieval_plus_reranker
77798.11784841926,nfcorpus,50,0.0006426890699003706,bm25_no_rerank,0.0,0.5098730158730159,100,0.2935293131883013,test,100,0.21111028020710207,2,5,50,36.27,56434.75468724334,0.0006426890699003706,,0.0006426890699003706,retrieval_only
80.27385284798743,nfcorpus,50,0.6228678234079998,fp32_reranker_cpu,86.68552494049072,0.5764682539682541,100,0.3310125126801157,test,100,0.21111028020710207,2,5,50,36.27,58.23065285593009,0.0006426890699003706,0.6228678234079998,0.6235105124779002,retrieval_plus_reranker
101.75827543367406,nfcorpus,50,0.49136052853598083,dynamic_int8_reranker_cpu,55.916077613830566,0.5684285714285715,100,0.3279777988930163,test,100,0.21111028020710207,2,5,50,36.27,73.81545299958717,0.0006426890699003706,0.49136052853598083,0.4920032176058812,retrieval_plus_reranker
80589.0778129364,nfcorpus,50,0.0006204314698334202,bm25_no_rerank,0.0,0.48783333333333334,100,0.30309632405244336,test,100,0.20034567189197666,3,5,50,34.24,55187.40048629885,0.0006204314698334202,,0.0006204314698334202,retrieval_only
86.3591805749804,nfcorpus,50,0.5789772397919878,fp32_reranker_cpu,86.68552494049072,0.5245277777777778,100,0.3385000560379508,test,100,0.20034567189197666,3,5,50,34.24,59.13876685774658,0.0006204314698334202,0.5789772397919878,0.5795976712618212,retrieval_plus_reranker
106.64693057045251,nfcorpus,50,0.4688367469419973,dynamic_int8_reranker_cpu,55.916077613830566,0.5261507936507938,100,0.3393571469830309,test,100,0.20034567189197666,3,5,50,34.24,73.03181805464588,0.0006204314698334202,0.4688367469419973,0.4694571784118307,retrieval_plus_reranker
88822.16410265792,nfcorpus,50,0.0005629225599841448,bm25_no_rerank,0.0,0.4819563492063493,100,0.3025857288661746,test,100,0.20830250938866446,4,5,50,36.22,64342.77567596539,0.0005629225599841448,,0.0005629225599841448,retrieval_only
81.37163056461456,nfcorpus,50,0.6144647668120233,fp32_reranker_cpu,86.68552494049072,0.5707063492063493,100,0.34502173928207924,test,100,0.20830250938866446,4,5,50,36.22,58.94560918100679,0.0005629225599841448,0.6144647668120233,0.6150276893720075,retrieval_plus_reranker
102.8561396510157,nfcorpus,50,0.4861158523900158,dynamic_int8_reranker_cpu,55.916077613830566,0.5684166666666668,100,0.3458695449833843,test,100,0.20830250938866446,4,5,50,36.22,74.50898756319577,0.0005629225599841448,0.4861158523900158,0.48667877494999995,retrieval_plus_reranker
74575.18394890806,nfcorpus,50,0.0006704643200646387,bm25_no_rerank,0.0,0.5914444444444444,100,0.39015483810993823,test,100,0.25565348192583903,5,5,50,35.16,52441.26935287214,0.0006704643200646387,,0.0006704643200646387,retrieval_only
84.47049369621993,nfcorpus,50,0.5919226680480205,fp32_reranker_cpu,86.68552494049072,0.6106507936507937,100,0.41065441451875295,test,100,0.25565348192583903,5,5,50,35.16,59.39965116718185,0.0006704643200646387,0.5919226680480205,0.5925931323680852,retrieval_plus_reranker
107.08379888561032,nfcorpus,50,0.4669240400540075,dynamic_int8_reranker_cpu,55.916077613830566,0.6017777777777777,100,0.4084418630429799,test,100,0.25565348192583903,5,5,50,35.16,75.30132737636117,0.0006704643200646387,0.4669240400540075,0.46759450437407213,retrieval_plus_reranker
164608.69573830315,nfcorpus,100,0.0006075013203371782,bm25_no_rerank,0.0,0.4709563492063494,100,0.2861539020061345,test,100,0.22616634343322628,1,5,100,65.76,108246.67831750815,0.0006075013203371782,,0.0006075013203371782,retrieval_only
90.91898284896592,nfcorpus,100,1.0998803205499934,fp32_reranker_cpu,86.68552494049072,0.5058333333333335,100,0.3112981205168066,test,100,0.22616634343322628,1,5,100,65.76,59.78832312148,0.0006075013203371782,1.0998803205499934,1.1004878218703307,retrieval_plus_reranker
114.87414584249031,nfcorpus,100,0.8705178982319921,dynamic_int8_reranker_cpu,55.916077613830566,0.5099563492063492,100,0.30801394273722515,test,100,0.22616634343322628,1,5,100,65.76,75.54123830602164,0.0006075013203371782,0.8705178982319921,0.8711253995523293,retrieval_plus_reranker
156275.51192441533,nfcorpus,100,0.0006398955202166689,bm25_no_rerank,0.0,0.5098730158730159,100,0.2935293131883013,test,100,0.23506878280131083,2,5,100,68.63,107251.88383372624,0.0006398955202166689,,0.0006398955202166689,retrieval_only
88.49656528603981,nfcorpus,100,1.129987358003993,fp32_reranker_cpu,86.68552494049072,0.5892063492063493,100,0.334379267953804,test,100,0.23506878280131083,2,5,100,68.63,60.735192755809116,0.0006398955202166689,1.129987358003993,1.1306272535242097,retrieval_plus_reranker
110.26301813256819,nfcorpus,100,0.9069223906039915,dynamic_int8_reranker_cpu,55.916077613830566,0.5825952380952382,100,0.3312325790848927,test,100,0.23506878280131083,2,5,100,68.63,75.67350934438154,0.0006398955202166689,0.9069223906039915,0.9075622861242082,retrieval_plus_reranker
